latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-20.23551,-40.23385,308.84,1.02,1.01,2022-04-14,0109,T,76,6.1NRT,294.23,6.14,N
-20.23684,-40.24362,319.2,1.02,1.01,2022-04-14,0109,T,98,6.1NRT,293.99,14.92,N
-19.17959,-40.10115,307.4,1.01,1,2022-04-14,0109,T,71,6.1NRT,292.09,6.5,N
-18.41339,-40.00769,303.66,1,1,2022-04-14,0109,T,56,6.1NRT,292.97,3.94,N
-18.41471,-40.01715,304.79,1,1,2022-04-14,0109,T,62,6.1NRT,292.84,4.66,N
-16.96996,-42.23721,301.46,1.13,1.06,2022-04-14,0109,T,41,6.1NRT,290.68,4.44,N
-16.97132,-42.24773,306.77,1.13,1.06,2022-04-14,0109,T,69,6.1NRT,290.68,8.25,N
-14.64964,-50.49849,301.75,4.03,1.86,2022-04-14,0111,T,44,6.1NRT,285.24,27.85,N
-12.93691,-44.35236,308.38,1.32,1.14,2022-04-14,0111,T,74,6.1NRT,287.25,12.52,N
-12.93845,-44.36449,300.17,1.32,1.14,2022-04-14,0111,T,11,6.1NRT,286.55,5.29,N
-12.92666,-44.35377,323.94,1.32,1.14,2022-04-14,0111,T,100,6.1NRT,288.18,31.33,N
-12.91791,-44.34848,301.06,1.32,1.14,2022-04-14,0111,T,26,6.1NRT,287.26,5.87,N
-12.91951,-44.36057,306.75,1.32,1.14,2022-04-14,0111,T,69,6.1NRT,287.33,10.97,N
-11.23794,-38.28506,304.22,1.24,1.11,2022-04-14,0111,T,57,6.1NRT,293.41,5.88,N
-10.06485,-37.78046,305.93,1.39,1.17,2022-04-14,0111,T,64,6.1NRT,294.14,8.62,N
-10.38814,-42.68484,305.34,1.04,1.02,2022-04-14,0111,T,63,6.1NRT,284.8,7.8,N
-8.15281,-44.60109,302.74,1.2,1.09,2022-04-14,0113,T,51,6.1NRT,289.85,6.03,N
-5.39114,-43.1063,318.04,1.01,1,2022-04-14,0113,T,96,6.1NRT,293.98,14.7,N
-5.39241,-43.11533,312.66,1.01,1,2022-04-14,0113,T,85,6.1NRT,293.73,10.1,N
-15.78825,-71.86153,308.84,2.33,1.48,2022-04-14,0249,T,76,6.1NRT,265.16,52.4,N
-12.1128,-57.42367,300.79,3.05,1.66,2022-04-14,0249,T,33,6.1NRT,287.92,16.6,N
-12.11408,-57.42902,301.77,3.05,1.66,2022-04-14,0249,T,44,6.1NRT,287.99,19.89,N
-12.90913,-65.8414,303.34,1,1,2022-04-14,0249,T,40,6.1NRT,280.49,6.24,N
-11.06054,-60.87742,308.93,1.74,1.29,2022-04-14,0251,T,76,6.1NRT,285.92,18.47,N
-11.06309,-60.89314,309.75,1.73,1.29,2022-04-14,0251,T,78,6.1NRT,286.05,19.76,N
-9.58441,-62.45668,301.09,1.42,1.18,2022-04-14,0251,T,30,6.1NRT,283.87,6.41,N
5.58857,-65.9401,310.3,1.37,1.16,2022-04-14,0256,T,80,6.1NRT,292.94,12.64,N
6.29997,-63.40553,304.15,2.18,1.43,2022-04-14,0256,T,59,6.1NRT,290.25,14.94,N
6.29744,-63.4251,303.17,2.17,1.43,2022-04-14,0256,T,54,6.1NRT,290.18,13.24,N
5.46735,-70.98355,303.28,1.06,1.03,2022-04-14,0256,T,52,6.1NRT,292,3.55,N
5.8622,-68.45585,306.65,1.04,1.02,2022-04-14,0256,T,61,6.1NRT,294.97,5.57,N
5.56578,-70.67981,309.03,1.03,1.02,2022-04-14,0256,T,75,6.1NRT,288.83,7.54,N
5.56445,-70.68904,312.72,1.04,1.02,2022-04-14,0256,T,85,6.1NRT,288.83,10.38,N
5.57487,-70.68113,306.67,1.03,1.02,2022-04-14,0256,T,67,6.1NRT,288.46,6.04,N
5.57354,-70.69037,302.1,1.04,1.02,2022-04-14,0256,T,22,6.1NRT,288.65,3.15,N
5.65668,-71.32211,305.52,1.08,1.04,2022-04-14,0258,T,65,6.1NRT,291.27,6.11,N
6.19592,-68.16314,312.59,1.07,1.03,2022-04-14,0258,T,83,6.1NRT,295.83,9.8,N
6.20778,-68.14534,311.15,1.07,1.03,2022-04-14,0258,T,79,6.1NRT,296.56,8.29,N
6.19924,-71.27558,301.82,1.07,1.03,2022-04-14,0258,T,44,6.1NRT,289.9,4.12,N
6.40721,-69.88086,310.74,1,1,2022-04-14,0258,T,80,6.1NRT,296.07,8.04,N
6.43532,-69.87579,313.31,1,1,2022-04-14,0258,T,86,6.1NRT,295.47,9.63,N
6.43405,-69.88474,305.21,1,1,2022-04-14,0258,T,61,6.1NRT,294.99,4.05,N
6.48796,-70.60403,300.98,1.02,1.01,2022-04-14,0258,T,36,6.1NRT,288.47,3.36,N
7.10418,-66.49929,309.1,1.32,1.14,2022-04-14,0258,T,76,6.1NRT,297.54,7.63,N
7.86085,-63.32218,316.9,2.34,1.48,2022-04-14,0258,T,75,6.1NRT,290.55,48.7,N
7.85819,-63.34336,309.81,2.33,1.48,2022-04-14,0258,T,30,6.1NRT,286.09,30.76,N
7.34309,-67.44431,305.97,1.17,1.08,2022-04-14,0258,T,65,6.1NRT,294.67,6.95,N
7.34165,-67.45485,313.53,1.17,1.08,2022-04-14,0258,T,87,6.1NRT,295.76,13.86,N
7.50275,-66.4201,317.27,1.36,1.15,2022-04-14,0258,T,95,6.1NRT,296.34,19.01,N
7.52034,-67.11256,306.69,1.23,1.1,2022-04-14,0258,T,69,6.1NRT,295.22,7.77,N
6.93842,-71.37141,315.19,1.06,1.03,2022-04-14,0258,T,91,6.1NRT,288.43,14.04,N
6.93703,-71.38092,311.04,1.06,1.03,2022-04-14,0258,T,82,6.1NRT,287.32,10.6,N
6.94762,-71.37279,312.85,1.06,1.03,2022-04-14,0258,T,86,6.1NRT,289.22,11.88,N
6.94623,-71.3823,315.6,1.06,1.03,2022-04-14,0258,T,92,6.1NRT,288.28,14.35,N
7.17291,-70.12324,320,1,1,2022-04-14,0258,T,100,6.1NRT,292.53,16.59,N
7.17164,-70.13221,313.25,1,1,2022-04-14,0258,T,87,6.1NRT,291.81,10.74,N
7.18186,-70.12454,305.27,1,1,2022-04-14,0258,T,64,6.1NRT,291.77,5.48,N
7.18059,-70.13351,303.48,1,1,2022-04-14,0258,T,55,6.1NRT,291.84,4.41,N
7.04572,-71.14655,307.05,1.04,1.02,2022-04-14,0258,T,70,6.1NRT,287.79,7.35,N
7.04439,-71.1559,307.5,1.05,1.02,2022-04-14,0258,T,72,6.1NRT,287.87,7.63,N
7.41911,-68.55793,304.45,1.05,1.03,2022-04-14,0258,T,60,6.1NRT,294.06,5.32,N
7.41781,-68.56739,314.8,1.05,1.03,2022-04-14,0258,T,90,6.1NRT,294.19,13.27,N
7.41652,-68.57685,315.92,1.05,1.02,2022-04-14,0258,T,92,6.1NRT,294.26,14.06,N
7.05291,-71.15384,300.09,1.04,1.02,2022-04-14,0258,T,16,6.1NRT,287.87,3.19,N
7.36937,-69.05377,306.76,1.02,1.01,2022-04-14,0258,T,69,6.1NRT,295.04,5.9,N
7.3681,-69.06294,307.7,1.02,1.01,2022-04-14,0258,T,72,6.1NRT,294.92,6.63,N
7.49523,-68.48159,309.38,1.06,1.03,2022-04-14,0258,T,77,6.1NRT,293.65,9.1,N
7.49391,-68.49111,304.23,1.06,1.03,2022-04-14,0258,T,59,6.1NRT,293.59,5.48,N
7.75369,-66.75201,384.61,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,301.26,251.16,N
7.75208,-66.76369,395.52,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,303.26,329.71,N
7.75048,-66.77536,338.92,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,296.29,57.73,N
7.7532,-66.74589,309.38,1.3,1.13,2022-04-14,0258,T,44,6.1NRT,295.72,9.04,N
7.75167,-66.7576,349.25,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,299.86,84.48,N
7.75014,-66.76929,335.86,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,297.39,48.24,N
7.76335,-66.7473,354.89,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,296.22,103.64,N
7.76181,-66.759,411.81,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,302.7,482.51,N
7.76027,-66.7707,377.3,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,298.41,203.63,N
7.75873,-66.78237,347.59,1.3,1.13,2022-04-14,0258,T,100,6.1NRT,297.11,79.55,N
7.57407,-68.16353,352.88,1.09,1.04,2022-04-14,0258,T,100,6.1NRT,297.98,76.49,N
7.57274,-68.17334,327.74,1.09,1.04,2022-04-14,0258,T,100,6.1NRT,296.86,27.69,N
7.77039,-66.77211,307.29,1.3,1.13,2022-04-14,0258,T,19,6.1NRT,294.71,6.66,N
7.69426,-67.34389,305.75,1.2,1.09,2022-04-14,0258,T,66,6.1NRT,294.01,7.75,N
7.5834,-68.16485,304.89,1.09,1.04,2022-04-14,0258,T,60,6.1NRT,294.15,5.31,N
7.58073,-68.18446,306.76,1.09,1.04,2022-04-14,0258,T,69,6.1NRT,294.63,6.48,N
7.66274,-68.00449,314.74,1.11,1.05,2022-04-14,0258,T,90,6.1NRT,294.23,14.49,N
7.66136,-68.01447,307.79,1.11,1.05,2022-04-14,0258,T,72,6.1NRT,293.54,8.37,N
7.62451,-68.28016,312.36,1.08,1.04,2022-04-14,0258,T,85,6.1NRT,295.37,10.55,N
7.81595,-66.96619,302.63,1.26,1.12,2022-04-14,0258,T,50,6.1NRT,292.34,5.09,N
7.8153,-66.9724,304.67,1.26,1.12,2022-04-14,0258,T,57,6.1NRT,292.37,6.7,N
7.3281,-70.58733,302.25,1.01,1.01,2022-04-14,0258,T,48,6.1NRT,286.83,4.62,N
7.32681,-70.59639,304.07,1.01,1.01,2022-04-14,0258,T,58,6.1NRT,287.49,5.7,N
7.48602,-69.53674,306.79,1.01,1,2022-04-14,0258,T,69,6.1NRT,293.53,7.07,N
7.41904,-70.01279,310.78,1,1,2022-04-14,0258,T,81,6.1NRT,292.04,9.23,N
7.41777,-70.02175,310.1,1,1,2022-04-14,0258,T,79,6.1NRT,291.68,8.72,N
7.54245,-69.59086,317.73,1,1,2022-04-14,0258,T,96,6.1NRT,294.04,14.74,N
7.54118,-69.59987,332.35,1,1,2022-04-14,0258,T,100,6.1NRT,294.86,31.15,N
7.53991,-69.60887,313.45,1,1,2022-04-14,0258,T,87,6.1NRT,293.91,11.06,N
7.78756,-68.08504,311.4,1.11,1.05,2022-04-14,0258,T,82,6.1NRT,295.75,10.13,N
8.47705,-62.87353,311.61,2.6,1.55,2022-04-14,0258,T,65,6.1NRT,288.54,41.08,N
8.47415,-62.89685,314.25,2.58,1.54,2022-04-14,0258,T,89,6.1NRT,288.98,47.43,N
7.75405,-68.39948,306.48,1.07,1.03,2022-04-14,0258,T,67,6.1NRT,293.58,6.37,N
7.75272,-68.40911,311.07,1.07,1.03,2022-04-14,0258,T,81,6.1NRT,294.42,9.69,N
7.81425,-68.35531,312.16,1.08,1.04,2022-04-14,0258,T,84,6.1NRT,294.69,10.08,N
7.77774,-68.62368,314.89,1.06,1.03,2022-04-14,0258,T,90,6.1NRT,293.72,13.34,N
7.82221,-68.36632,310.4,1.08,1.04,2022-04-14,0258,T,79,6.1NRT,295.62,8.91,N
7.78692,-68.62498,330.6,1.06,1.03,2022-04-14,0258,T,100,6.1NRT,294.48,31.37,N
7.82884,-68.38699,329.95,1.08,1.04,2022-04-14,0258,T,100,6.1NRT,296.78,29.53,N
7.83811,-68.3883,313.34,1.08,1.04,2022-04-14,0258,T,86,6.1NRT,294.45,10.9,N
7.83679,-68.39796,305.73,1.08,1.04,2022-04-14,0258,T,32,6.1NRT,295.18,4.7,N
7.83414,-68.41727,307.3,1.07,1.03,2022-04-14,0258,T,55,6.1NRT,295.84,5.76,N
7.87008,-68.22396,305.54,1.09,1.04,2022-04-14,0258,T,62,6.1NRT,294.41,5.64,N
7.84075,-68.43787,336.02,1.07,1.03,2022-04-14,0258,T,100,6.1NRT,297.27,38.4,N
7.83943,-68.44749,311.45,1.07,1.03,2022-04-14,0258,T,82,6.1NRT,296.15,9.1,N
8.11408,-66.57106,313.93,1.35,1.15,2022-04-14,0258,T,86,6.1NRT,296.09,15.1,N
8.43957,-64.20003,310.14,2.04,1.39,2022-04-14,0258,T,79,6.1NRT,292.84,21.92,N
8.45445,-64.18327,303.78,2.04,1.39,2022-04-14,0258,T,56,6.1NRT,292.64,11.14,N
8.45203,-64.20165,313.95,2.04,1.39,2022-04-14,0258,T,88,6.1NRT,292.65,30.58,N
7.56835,-70.64401,316.35,1.01,1.01,2022-04-14,0258,T,93,6.1NRT,288.59,14.6,N
8.44363,-64.18755,306.79,2.04,1.39,2022-04-14,0258,T,59,6.1NRT,292.81,14.95,N
8.44137,-64.20599,312.14,2.04,1.39,2022-04-14,0258,T,84,6.1NRT,292.88,25.24,N
8.45611,-64.18922,306.38,2.04,1.39,2022-04-14,0258,T,67,6.1NRT,292.54,15.09,N
7.79841,-69.34126,305.73,1.01,1.01,2022-04-14,0258,T,65,6.1NRT,294.23,5.69,N
7.91034,-68.59992,305.79,1.06,1.03,2022-04-14,0258,T,64,6.1NRT,295.34,5.27,N
8.12934,-67.13759,311.95,1.25,1.11,2022-04-14,0258,T,81,6.1NRT,294.4,10.3,N
8.12782,-67.14879,324.32,1.24,1.11,2022-04-14,0258,T,100,6.1NRT,294.53,25.69,N
8.1263,-67.15999,327.78,1.24,1.11,2022-04-14,0258,T,100,6.1NRT,294.76,31.28,N
7.82796,-69.32694,306.05,1.01,1.01,2022-04-14,0258,T,67,6.1NRT,293.58,6.03,N
7.73798,-69.9674,307.11,1,1,2022-04-14,0258,T,51,6.1NRT,294.76,5.38,N
7.74693,-69.9687,308.69,1,1,2022-04-14,0258,T,75,6.1NRT,295.06,6.58,N
7.72549,-70.24944,309.62,1,1,2022-04-14,0258,T,78,6.1NRT,290.83,8.69,N
7.72422,-70.25843,304.78,1,1,2022-04-14,0258,T,62,6.1NRT,289.26,5.65,N
7.67495,-70.73668,300.8,1.01,1.01,2022-04-14,0258,T,32,6.1NRT,287.35,3.64,N
8.68801,-63.1522,302.12,2.49,1.52,2022-04-14,0258,T,47,6.1NRT,291.55,12.4,N
7.71892,-70.49357,303.25,1.01,1,2022-04-14,0258,T,54,6.1NRT,285.31,5.33,N
7.68525,-70.72891,310.16,1.01,1.01,2022-04-14,0258,T,79,6.1NRT,287.5,9.66,N
7.68395,-70.738,303.79,1.01,1.01,2022-04-14,0258,T,57,6.1NRT,287.75,5.46,N
8.48749,-65.04879,305.85,1.76,1.3,2022-04-14,0258,T,63,6.1NRT,293.76,9.63,N
7.98676,-68.9147,304.78,1.04,1.02,2022-04-14,0258,T,61,6.1NRT,293.29,5.02,N
7.95638,-70.24664,301.41,1,1,2022-04-14,0258,T,41,6.1NRT,290.52,3.55,N
8.10868,-69.22722,304.93,1.02,1.01,2022-04-14,0258,T,62,6.1NRT,294.35,4.74,N
8.04652,-69.73711,312.52,1,1,2022-04-14,0258,T,85,6.1NRT,292.84,10.44,N
8.34547,-67.96423,303.43,1.13,1.06,2022-04-14,0258,T,46,6.1NRT,293.08,4.94,N
8.3441,-67.97442,310.8,1.13,1.06,2022-04-14,0258,T,79,6.1NRT,293.5,10.75,N
8.42936,-68.02379,314.57,1.13,1.06,2022-04-14,0258,T,89,6.1NRT,292.96,13.66,N
8.18959,-69.89863,309.04,1,1,2022-04-14,0258,T,76,6.1NRT,292.6,8.06,N
8.92657,-64.575,302.62,1.94,1.36,2022-04-14,0258,T,50,6.1NRT,292.39,9.94,N
8.8193,-65.40028,305.97,1.67,1.27,2022-04-14,0258,T,64,6.1NRT,293.24,11.1,N
8.6731,-66.58514,305.83,1.37,1.16,2022-04-14,0258,T,58,6.1NRT,294.96,6.93,N
8.50646,-68.06107,303.99,1.13,1.06,2022-04-14,0258,T,51,6.1NRT,293.91,4.24,N
8.5051,-68.0712,319.31,1.12,1.06,2022-04-14,0258,T,98,6.1NRT,293.97,18.19,N
8.49404,-68.4343,303,1.09,1.04,2022-04-14,0258,T,46,6.1NRT,291.93,4.37,N
8.34647,-69.76177,306.32,1,1,2022-04-14,0258,T,68,6.1NRT,293.03,6.15,N
8.58867,-68.48396,303.92,1.08,1.04,2022-04-14,0258,T,52,6.1NRT,293.36,4.02,N
8.59796,-68.48527,304.24,1.08,1.04,2022-04-14,0258,T,54,6.1NRT,293.01,4.36,N
8.60845,-68.54616,306.74,1.08,1.04,2022-04-14,0258,T,67,6.1NRT,293.73,6.37,N
8.75445,-68.01478,305.76,1.14,1.06,2022-04-14,0258,T,60,6.1NRT,292.89,4.88,N
8.99743,-66.29765,311.18,1.45,1.19,2022-04-14,0258,T,79,6.1NRT,294.18,14.05,N
8.99568,-66.31071,306.82,1.45,1.19,2022-04-14,0258,T,64,6.1NRT,294.05,8.82,N
9.00151,-66.30468,309.23,1.45,1.19,2022-04-14,0258,T,73,6.1NRT,294.06,11.29,N
8.83827,-68.07454,305.02,1.13,1.06,2022-04-14,0258,T,56,6.1NRT,293.24,5.15,N
8.83688,-68.08472,306.94,1.13,1.06,2022-04-14,0258,T,60,6.1NRT,293.5,6.35,N
8.82161,-68.1961,306.46,1.12,1.05,2022-04-14,0258,T,63,6.1NRT,294.77,5.77,N
9.08676,-66.31637,310.42,1.45,1.19,2022-04-14,0258,T,77,6.1NRT,293.97,13.44,N
8.84637,-68.08606,339.91,1.13,1.06,2022-04-14,0258,T,100,6.1NRT,294.71,48.88,N
8.84497,-68.09624,320.08,1.13,1.06,2022-04-14,0258,T,100,6.1NRT,295.14,17.72,N
8.85304,-68.10774,326.83,1.13,1.06,2022-04-14,0258,T,100,6.1NRT,295.39,26.21,N
8.85164,-68.11792,310.91,1.13,1.06,2022-04-14,0258,T,79,6.1NRT,295.64,8.29,N
9.37761,-64.00343,304.13,2.19,1.43,2022-04-14,0258,T,40,6.1NRT,291.39,17.87,N
9.09065,-66.32272,307.26,1.45,1.19,2022-04-14,0258,T,66,6.1NRT,293.87,9.62,N
8.85702,-68.11416,316.89,1.13,1.06,2022-04-14,0258,T,93,6.1NRT,295.54,15.14,N
9.38798,-64.53828,303.37,1.98,1.37,2022-04-14,0258,T,55,6.1NRT,292.74,9.64,N
9.3857,-64.55614,304.58,1.98,1.37,2022-04-14,0258,T,61,6.1NRT,292.86,11.47,N
9.56646,-63.63749,302.38,2.35,1.48,2022-04-14,0258,T,49,6.1NRT,290.76,15.18,N
8.90605,-69.24584,305.62,1.03,1.01,2022-04-14,0258,T,64,6.1NRT,294.38,4.95,N
9.65512,-63.54523,306.97,2.4,1.49,2022-04-14,0258,T,70,6.1NRT,291.24,24,N
9.65248,-63.56692,318.71,2.39,1.49,2022-04-14,0258,T,97,6.1NRT,291.3,54.49,N
9.64726,-63.60989,307.99,2.37,1.49,2022-04-14,0258,T,56,6.1NRT,291.3,26.88,N
9.64467,-63.63115,328.3,2.36,1.48,2022-04-14,0258,T,100,6.1NRT,290.99,92.18,N
9.66056,-63.61182,307.19,2.37,1.49,2022-04-14,0258,T,61,6.1NRT,290.96,23.14,N
9.65795,-63.63302,326.31,2.36,1.48,2022-04-14,0258,T,100,6.1NRT,291.15,82.59,N
9.698,-63.52895,301.36,2.41,1.5,2022-04-14,0258,T,33,6.1NRT,290.77,12.47,N
9.0995,-68.10853,314.65,1.13,1.06,2022-04-14,0258,T,88,6.1NRT,293.39,12.88,N
9.06626,-68.42164,315.72,1.1,1.05,2022-04-14,0258,T,91,6.1NRT,295.47,13.44,N
9.73333,-63.46562,308.43,2.44,1.51,2022-04-14,0258,T,74,6.1NRT,291.11,26.44,N
9.0756,-68.42305,318.5,1.1,1.05,2022-04-14,0258,T,97,6.1NRT,295.73,16.23,N
9.72784,-63.47137,303.58,2.44,1.51,2022-04-14,0258,T,56,6.1NRT,291.06,15.63,N
9.1075,-68.51421,307.55,1.09,1.04,2022-04-14,0258,T,40,6.1NRT,291.82,9.18,N
10.05195,-64.86983,314.65,1.91,1.35,2022-04-14,0258,T,90,6.1NRT,292.79,28.83,N
10.06411,-64.87106,311.84,1.91,1.35,2022-04-14,0258,T,83,6.1NRT,292.77,22.37,N
9.67109,-68.17322,318.16,1.14,1.06,2022-04-14,0258,T,96,6.1NRT,296.41,15.13,N
9.67609,-68.16981,312.57,1.14,1.07,2022-04-14,0258,T,85,6.1NRT,296.28,9.17,N
9.70313,-68.25743,305.67,1.13,1.06,2022-04-14,0258,T,64,6.1NRT,295.01,4.85,N
10.21157,-64.62578,303.08,2.01,1.38,2022-04-14,0258,T,53,6.1NRT,292.62,10.19,N
10.21608,-64.61388,304.94,2.02,1.38,2022-04-14,0258,T,45,6.1NRT,292.58,12.27,N
9.93966,-68.08263,305.24,1.16,1.07,2022-04-14,0258,T,63,6.1NRT,294.09,5.84,N
9.93826,-68.09294,308.53,1.16,1.07,2022-04-14,0258,T,75,6.1NRT,293.84,8.55,N
9.95355,-68.05249,306.44,1.17,1.07,2022-04-14,0258,T,68,6.1NRT,293.44,6.65,N
9.96316,-68.05389,307.69,1.17,1.07,2022-04-14,0258,T,72,6.1NRT,292.89,7.72,N
9.92621,-68.43256,306.79,1.12,1.05,2022-04-14,0258,T,69,6.1NRT,292.83,7.62,N
10.07337,-67.62361,314.72,1.23,1.1,2022-04-14,0258,T,90,6.1NRT,292.66,16.21,N
10.07189,-67.63472,307.61,1.23,1.1,2022-04-14,0258,T,72,6.1NRT,292.37,9.12,N
10.02291,-68.21716,303.24,1.15,1.07,2022-04-14,0258,T,54,6.1NRT,292.56,5.18,N
10.0215,-68.22749,303.99,1.14,1.07,2022-04-14,0258,T,58,6.1NRT,292.44,5.8,N
10.08334,-71.78848,306.36,1.04,1.02,2022-04-14,0258,T,44,6.1NRT,292.26,3.97,N
10.08198,-71.7979,307.69,1.04,1.02,2022-04-14,0258,T,56,6.1NRT,292,4.95,N
10.91645,-70.46194,319.23,1,1,2022-04-14,0258,T,98,6.1NRT,295.11,15.25,N
10.91518,-70.47096,309.64,1,1,2022-04-14,0258,T,78,6.1NRT,295.24,7.3,N
11.12774,-72.57817,308.61,1.09,1.04,2022-04-14,0258,T,56,6.1NRT,295.84,7.06,N
11.12629,-72.58804,305.91,1.09,1.04,2022-04-14,0258,T,29,6.1NRT,294.68,4.96,N
11.1301,-72.85934,303.77,1.12,1.05,2022-04-14,0258,T,57,6.1NRT,293.22,4.61,N
12.80846,-86.71232,303.91,3.53,1.77,2022-04-14,0436,T,58,6.1NRT,292.08,22.66,N
12.81779,-86.71852,308.93,3.53,1.77,2022-04-14,0436,T,76,6.1NRT,292.81,41.99,N
-0.11199,-91.20566,316.46,1.1,1.05,2022-04-14,0434,T,29,6.1NRT,278.7,18.95,N
-0.10405,-91.21701,307.94,1.1,1.05,2022-04-14,0434,T,27,6.1NRT,276.69,13,N
-28.26086,-58.14394,319.07,1.16,1.07,2022-04-14,1344,T,79,6.1NRT,293.63,19.1,D
-28.26283,-58.13219,303.04,1.16,1.07,2022-04-14,1344,T,51,6.1NRT,293.03,4.27,D
-28.91607,-56.35526,306.02,1.01,1.01,2022-04-14,1344,T,63,6.1NRT,295.02,5.36,D
-29.02464,-56.00481,318.21,1,1,2022-04-14,1344,T,74,6.1NRT,294.48,14.64,D
-30.1494,-51.68683,313.34,1.37,1.16,2022-04-14,1344,T,72,6.1NRT,293.82,17.49,D
-30.1455,-51.67776,311.08,1.37,1.16,2022-04-14,1344,T,69,6.1NRT,292.6,14.49,D
-29.23263,-61.01218,304.41,1.61,1.25,2022-04-14,1344,T,58,6.1NRT,293.48,9.1,D
-30.17398,-58.04306,309.81,1.09,1.04,2022-04-14,1344,T,69,6.1NRT,293.77,9.56,D
-29.84365,-61.02916,306.12,1.57,1.23,2022-04-14,1344,T,63,6.1NRT,294.63,9.76,D
-31.19431,-52.95904,306.32,1.21,1.09,2022-04-14,1344,T,63,6.1NRT,290.7,9.07,D
-30.91426,-57.97233,304.94,1.07,1.03,2022-04-14,1344,T,41,6.1NRT,293.2,4.88,D
-31.79699,-52.23537,320.09,1.34,1.15,2022-04-14,1344,T,0,6.1NRT,294.96,24.62,D
-31.43245,-58.0753,303.76,1.07,1.03,2022-04-14,1344,T,0,6.1NRT,292.77,4.13,D
-32.26683,-53.32142,395.34,1.19,1.09,2022-04-14,1344,T,100,6.1NRT,302.04,290.27,D
-32.26834,-53.30879,404.6,1.2,1.09,2022-04-14,1344,T,100,6.1NRT,303.02,362.53,D
-32.27665,-53.3231,311.65,1.19,1.09,2022-04-14,1344,T,70,6.1NRT,294.47,10.32,D
-31.58202,-59.64154,310.46,1.23,1.1,2022-04-14,1344,T,58,6.1NRT,295.19,10.57,D
-31.58127,-59.64743,306.43,1.23,1.1,2022-04-14,1344,T,28,6.1NRT,295.4,6.92,D
-32.81402,-53.57706,311.25,1.18,1.08,2022-04-14,1346,T,55,6.1NRT,294.73,8.88,D
-32.8238,-53.57869,315.63,1.18,1.08,2022-04-14,1346,T,76,6.1NRT,294.66,13.37,D
-33.04876,-53.73711,303.2,1.17,1.07,2022-04-14,1346,T,53,6.1NRT,292.71,4.47,D
-32.99006,-58.20947,385.49,1.05,1.02,2022-04-14,1346,T,100,6.1NRT,300.12,188.99,D
-32.99182,-58.19831,325.64,1.05,1.02,2022-04-14,1346,T,84,6.1NRT,293.19,24.59,D
-33.37696,-60.15024,309.5,1.22,1.1,2022-04-14,1346,T,67,6.1NRT,293.91,9.78,D
-33.37923,-60.13724,304.32,1.22,1.1,2022-04-14,1346,T,40,6.1NRT,294.16,5.26,D
-11.22254,-46.94765,317.27,1.57,1.23,2022-04-14,1340,T,65,6.1NRT,292.4,16.79,D
-11.43554,-47.95065,317.7,1.35,1.15,2022-04-14,1340,T,19,6.1NRT,297.61,13.72,D
-12.47987,-44.80864,312.61,2.38,1.49,2022-04-14,1340,T,67,6.1NRT,293.55,21.53,D
-11.83418,-56.32566,359.34,1.62,1.25,2022-04-14,1340,T,99,6.1NRT,293.97,163.01,D
-11.83333,-56.33162,342.91,1.62,1.25,2022-04-14,1340,T,92,6.1NRT,292.9,90.17,D
-11.73919,-57.03808,306.85,1.83,1.32,2022-04-14,1340,T,35,6.1NRT,284.73,8.25,D
-12.19128,-57.63454,311.45,1.99,1.38,2022-04-14,1340,T,38,6.1NRT,291.89,15.26,D
-12.27336,-57.61845,310.15,1.98,1.37,2022-04-14,1340,T,61,6.1NRT,290.77,14.68,D
-13.33038,-52.46076,316.74,1.01,1,2022-04-14,1340,T,39,6.1NRT,294.84,9.51,D
-13.75882,-49.98823,313.71,1.11,1.05,2022-04-14,1340,T,47,6.1NRT,290.36,7.33,D
-13.16478,-54.10235,317.54,1.13,1.06,2022-04-14,1340,T,41,6.1NRT,298.45,8.53,D
-14.42647,-45.60497,315.49,2.2,1.44,2022-04-14,1340,T,30,6.1NRT,296.18,24.35,D
-14.08429,-48.40981,313.78,1.36,1.16,2022-04-14,1340,T,32,6.1NRT,295.31,10.66,D
-14.10755,-49.73935,317.69,1.15,1.07,2022-04-14,1340,T,51,6.1NRT,298.25,8.38,D
-14.01904,-50.48769,320.37,1.07,1.03,2022-04-14,1340,T,31,6.1NRT,302.99,10.16,D
-14.78622,-45.86163,308.54,2.13,1.42,2022-04-14,1340,T,32,6.1NRT,288.1,14.41,D
-14.27296,-50.52652,317.86,1.07,1.03,2022-04-14,1340,T,48,6.1NRT,300.56,7.39,D
-14.86054,-46.22486,317.66,2,1.38,2022-04-14,1340,T,49,6.1NRT,297.13,21.81,D
-13.66183,-54.92154,309.61,1.23,1.1,2022-04-14,1340,T,42,6.1NRT,287.07,6.61,D
-13.39571,-56.90951,308.91,1.67,1.27,2022-04-14,1340,T,45,6.1NRT,285,10.69,D
