latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
10.06426,-64.87715,307.66,2.54,1.53,2022-04-21 00:00:00,302,T,72,6.1NRT,289.48,25.53,N
-0.12415,-91.19595,309.56,1.34,1.15,2022-04-21 00:00:00,438,T,36,6.1NRT,294.02,11.83,N
-0.11388,-91.19747,320.15,1.34,1.15,2022-04-21 00:00:00,438,T,79,6.1NRT,296.58,24.52,N
-0.1156,-91.20966,320.38,1.34,1.15,2022-04-21 00:00:00,438,T,95,6.1NRT,296.82,25.82,N
-0.10534,-91.21123,307.49,1.34,1.15,2022-04-21 00:00:00,438,T,26,6.1NRT,293.14,10.76,N
10.21062,-64.61485,307.35,1.01,1.01,2022-04-21 00:00:00,559,A,71,6.1NRT,293.1,6.72,N
10.0806,-64.85543,304.63,1.02,1.01,2022-04-21 00:00:00,559,A,24,6.1NRT,292.86,3.72,N
10.07688,-64.89354,305.83,1.02,1.01,2022-04-21 00:00:00,559,A,19,6.1NRT,293.19,4.8,N
10.06413,-64.87301,314.19,1.02,1.01,2022-04-21 00:00:00,559,A,36,6.1NRT,293.28,9.73,N
10.06279,-64.86381,328.01,1.02,1.01,2022-04-21 00:00:00,559,A,100,6.1NRT,294.47,24.61,N
10.05645,-64.88351,303.79,1.02,1.01,2022-04-21 00:00:00,559,A,54,6.1NRT,292.96,4.23,N
10.05376,-64.86507,316.06,1.02,1.01,2022-04-21 00:00:00,559,A,92,6.1NRT,293.12,12.72,N
-0.11471,-91.20479,305.43,1.0,1.0,2022-04-21 00:00:00,741,A,30,6.1NRT,293.55,6.36,N
11.34687,-85.91203,305.25,1.18,1.08,2022-04-21 00:00:00,737,A,64,6.1NRT,293.91,5.66,N
